image,patch,SIFT,BRISK,ORB,AKAZE
KE_sugar_56a0895c-8d7f-47ec-b63f-87186d9794ad.jpg,KE_sugar,168,99,440,37
KE_sugar_9908c122-57ae-40a2-b9d1-0a36dc5e8cb6.jpg,KE_sugar,62,216,826,12
KE_sugar_d593d67d-fbea-488e-8ead-a8089e3d0392.jpg,KE_sugar,34,36,323,2
KE_sugar_aa7d3af6-9029-4b6d-bc6d-5b131fa7027b.jpg,KE_sugar,43,191,850,6
KE_sugar_1df2416e-5032-4325-bc30-3167a827da75.jpg,KE_sugar,58,25,112,7
KE_sugar_b747240c-7e4a-40fa-8490-2431e39be2fa.jpg,KE_sugar,83,30,107,10
KE_sugar_367403ee-b298-44d0-a900-890ba4e345d1.jpg,KE_sugar,26,2,2,1
KE_sugar_f4cd7571-4f60-4dfb-b652-7605ca5cd92f.jpg,KE_sugar,37,15,80,1
KE_sugar_109fa254-56ff-46b2-a9c6-34b627eea79a.jpg,KE_sugar,158,136,329,36
KE_sugar_39826911-4dc2-4b51-a39e-1a981ea7fded.jpg,KE_sugar,196,124,549,34
KE_sugar_5c60dee3-d5eb-4e8d-9f9d-be4123adcfc7.jpg,KE_sugar,66,47,137,11
KE_sugar_1067193a-4e34-4e3c-9236-6963ec7a6147.jpg,KE_sugar,205,318,937,83
KE_sugar_60a8ded5-1ad6-4ddb-87b7-df347bf6640f.jpg,KE_sugar,248,133,364,37
KE_sugar_3172a2d7-bb13-4cef-a47c-7cacdbead336.jpg,KE_sugar,124,126,670,33
KE_sugar_d998f4e6-d309-49fd-95ed-0df6a0855b09.jpg,KE_sugar,130,35,137,37
KE_sugar_1cae25f0-b6d4-4c1a-9139-bcee1cc5aaa0.jpg,KE_sugar,46,45,228,8
KE_sugar_61dbd737-5aad-4e2c-a25a-5865f9332872.jpg,KE_sugar,17,19,96,8
KE_sugar_16b0982e-eab5-4087-a6a2-b472e82a39cd.jpg,KE_sugar,14,43,273,5
KE_sugar_52fc9f66-9ad6-41bd-940d-16f1b9c38409.jpg,KE_sugar,107,364,1328,11
KE_sugar_85b96b2a-f926-43b8-823c-3787f406cd94.jpg,KE_sugar,102,48,172,24
KE_sugar_16ab7c19-39cd-4cf3-9ee9-797982f757f5.jpg,KE_sugar,175,89,398,48
KE_sugar_7ba43a42-3aac-464a-b523-986763bd540c.jpg,KE_sugar,102,21,93,20
KE_sugar_a510171f-1e87-422c-a330-64338c8c08bd.jpg,KE_sugar,39,17,153,5
KE_sugar_aba9f6e0-55f8-4c67-b64e-5ef0866b3274.jpg,KE_sugar,117,102,268,34
KE_sugar_393ae1ee-1c5a-4453-a4a4-a6ae962efe9c.jpg,KE_sugar,70,95,593,17
KE_sugar_c5f05236-179d-49b6-b169-5721aa9eb38d.jpg,KE_sugar,106,28,187,11
KE_sugar_a3241b3c-e8be-48e4-a70f-96de4366508e.jpg,KE_sugar,65,47,187,19
KE_sugar_f7ca230a-ba53-4e99-a34d-2a1cd498b7bc.jpg,KE_sugar,114,83,249,30
KE_sugar_fcf6949d-005f-4fe2-ab6e-959599e00525.jpg,KE_sugar,237,221,742,47
KE_sugar_41c69dae-0e2e-4b51-9b49-a0f06f1be824.jpg,KE_sugar,100,40,255,12
KE_sugar_c01a7a8d-4e7c-4883-8455-98bd900d6949.jpg,KE_sugar,51,29,127,4
KE_sugar_649d03a3-6edd-40c8-88fd-e28727787d09.jpg,KE_sugar,161,130,541,52
KE_sugar_d3af908f-be04-4a4d-b466-b89eb7e84d29.jpg,KE_sugar,27,68,559,0
KE_sugar_6b5ff22e-b2df-4f3d-874e-5541126cff7c.jpg,KE_sugar,21,47,338,0
KE_sugar_4323e3a5-0810-42e2-b25d-b476314da5a3.jpg,KE_sugar,48,28,87,6
KE_sugar_3ca73b43-fe7b-4dee-bc92-c5fb67d928fd.jpg,KE_sugar,41,6,26,3
KE_sugar_f50c3cd0-f014-429a-86d6-6d6876c4cbc2.jpg,KE_sugar,142,227,701,38
KE_sugar_04249deb-8611-4751-a2a9-ef2cf360dfa8.jpg,KE_sugar,129,60,369,24
KE_sugar_368c1ec7-c779-4bde-bb08-893c4ffc0df4.jpg,KE_sugar,104,201,866,26
KE_sugar_d90f5d9a-af06-46e1-9cf4-cfada5dd811f.jpg,KE_sugar,31,8,95,4
KE_sugar_a75f9551-3da1-4e52-915c-35e5d96f63e1.jpg,KE_sugar,125,58,213,17
KE_sugar_e69e10b4-1e99-4542-9416-f07d55882726.jpg,KE_sugar,11,7,44,0
KE_sugar_c80bf18a-7a0f-420e-9546-56c05602c7f1.jpg,KE_sugar,85,349,1217,3
KE_sugar_50d4c9c1-1e7c-4006-8e4e-4efb6931565b.jpg,KE_sugar,67,119,743,12
KE_sugar_b91fcb5c-647e-4a87-a400-15926aa123a7.jpg,KE_sugar,85,48,192,16
KE_sugar_0dc09336-1a28-4041-8772-ad7bf6d85538.jpg,KE_sugar,38,14,53,4
KE_sugar_32b2bdec-55a9-48ae-b0a6-5ecc0539ef30.jpg,KE_sugar,33,119,676,1
KE_sugar_e689d4fc-2394-43b4-9cba-afa35304df44.jpg,KE_sugar,89,99,288,27
KE_sugar_398c2689-4e2e-4669-89cb-543eb4743fd2.jpg,KE_sugar,56,86,432,16
KE_sugar_a4a328c7-8fd6-4aad-ad03-08b4d73c97ac.jpg,KE_sugar,37,13,69,2
KE_sugar_15b0202d-dc21-4551-bac5-0568278e31e4.jpg,KE_sugar,566,352,858,125
KE_sugar_7d13f0c0-3d93-4f12-aa8f-a43a5dcba746.jpg,KE_sugar,105,75,272,21
KE_sugar_6c38f139-abb0-4b28-a38a-fa06b42c2c28.jpg,KE_sugar,44,62,284,27
KE_sugar_6b03d0f8-c1f8-4947-b168-2630f1641b6a.jpg,KE_sugar,141,199,730,45
KE_sugar_56a7ad1c-9250-4e11-bbc3-e7634bcdc9db.jpg,KE_sugar,157,256,971,8
KE_sugar_47c4b2b1-64c9-40b6-8f74-4409ace89c9f.jpg,KE_sugar,8,6,83,3
KE_sugar_a1a078cb-6da7-4653-bc37-ab6fe43ca963.jpg,KE_sugar,115,122,753,17
KE_sugar_7721fbf4-5251-47d3-84ae-b4d49ccc5eac.jpg,KE_sugar,467,237,952,72
KE_sugar_f5be514a-3897-418a-ade8-637081c6ea3b.jpg,KE_sugar,49,31,256,3
KE_sugar_2f9b396a-5a37-45f0-be35-ba74218c8cb8.jpg,KE_sugar,53,67,391,4
KE_sugar_e15fe4e0-b588-4933-ab4b-143096b01ff5.jpg,KE_sugar,119,64,252,32
KE_sugar_a498fd76-b6a1-4559-87fa-bd0b03622d8c.jpg,KE_sugar,524,558,1193,102
KE_sugar_918d22ae-02c9-4959-a77e-d088c88e2c41.jpg,KE_sugar,39,68,162,10
KE_sugar_d79aead4-1951-44a6-8b1b-a3e15691089d.jpg,KE_sugar,25,61,376,7
KE_sugar_28242942-9a30-4df3-861a-974bebf54e10.jpg,KE_sugar,75,73,293,23
KE_sugar_30ceddd0-ce8a-47d0-9086-059e464ed6e5.jpg,KE_sugar,94,106,453,27
KE_sugar_fbacf5e5-1994-47d4-9298-296d56d51877.jpg,KE_sugar,55,28,181,4
KE_sugar_fbf2cb80-6844-4054-b500-c67f5ddeb91f.jpg,KE_sugar,165,112,407,52
KE_sugar_a1d4561b-0823-4355-b8fe-184f860b4121.jpg,KE_sugar,58,46,338,9
KE_sugar_6466c39f-8b50-45b8-940e-2e4d535272e1.jpg,KE_sugar,160,175,857,41
KE_sugar_fa2c2191-039e-47ec-8332-aef2ab597c70.jpg,KE_sugar,125,108,620,24
KE_sugar_d78f8084-b5d8-48ac-97ed-7def53b4d514.jpg,KE_sugar,52,33,202,15
KE_sugar_8485d2c3-464d-4be7-aa9f-86eb1f44841d.jpg,KE_sugar,143,768,1887,24
KE_sugar_25aa2c06-ad5f-4b81-89c5-057b0c7b9e8c.jpg,KE_sugar,67,221,747,8
KE_sugar_974e1e45-26d8-4672-b87d-65fa72843fc9.jpg,KE_sugar,202,107,299,42
KE_sugar_01d05568-8517-481a-8916-9c5d5d2a2933.jpg,KE_sugar,115,391,1232,5
KE_sugar_2a857826-bf0b-4ed9-88fd-80550083c3f9.jpg,KE_sugar,74,84,247,14
KE_sugar_40d6454e-3b3a-4bf0-86a7-f1934233ee26.jpg,KE_sugar,114,78,534,27
KE_sugar_a93969b0-0e82-4ac8-a2b9-293116d74e7e.jpg,KE_sugar,400,269,966,80
KE_sugar_52347c14-17a9-43aa-9856-295a9ae23e9d.jpg,KE_sugar,8,35,269,1
KE_sugar_d2cdc0a5-afb9-4f48-9588-de3823ef6abf.jpg,KE_sugar,71,25,164,16
KE_sugar_ef0a8ca3-136c-4a6f-a093-6954e49151d0.jpg,KE_sugar,38,36,209,8
KE_sugar_d1495720-3cf5-493c-8434-9f894fc0b184.jpg,KE_sugar,66,44,190,10
KE_sugar_195fa819-73d0-45fb-a343-da7780244eae.jpg,KE_sugar,55,179,706,22
KE_sugar_0d54344d-0ef9-48fe-b7b3-f0f299334616.jpg,KE_sugar,287,312,1115,46
KE_sugar_912828fb-f3d1-46c1-9336-1bdf8752fe4b.jpg,KE_sugar,97,63,349,23
KE_sugar_d18eabe4-6ff9-4c47-aa7a-a347bca2d10e.jpg,KE_sugar,125,228,916,40
KE_sugar_3f2f02fe-af5c-4fae-a774-abd6bd3b4abe.jpg,KE_sugar,32,36,367,1
KE_sugar_3e015d17-b569-4365-bd89-9d96f89c0069.jpg,KE_sugar,92,166,915,2
KE_sugar_3e8c1a32-4c64-4494-81f6-98320dd58e19.jpg,KE_sugar,42,7,42,0
KE_sugar_3092c1d8-41de-4949-801c-f4dcd8b0c1da.jpg,KE_sugar,220,124,454,37
KE_sugar_2d2f3189-dc82-42b7-bfa7-b4e063743cd8.jpg,KE_sugar,922,758,2090,136
KE_sugar_fa861dc0-1389-4dfa-86f8-399e792991aa.jpg,KE_sugar,72,196,744,20
KE_sugar_1831a6e0-8c0b-4131-85d2-3396b807eca8.jpg,KE_sugar,46,31,183,32
KE_sugar_19c5bd6b-cef9-4eeb-b32b-67997aa16815.jpg,KE_sugar,100,76,276,16
KE_sugar_fe839dbd-6a0b-4bc9-a20b-ac796fe72ed9.jpg,KE_sugar,231,143,375,40
KE_sugar_cb57f21d-514e-4ced-92f3-0dfe23d9fd78.jpg,KE_sugar,65,67,433,10
KE_sugar_cc177330-b605-434f-8df9-19c0c4a3afa7.jpg,KE_sugar,113,35,150,24
KE_sugar_15ff65c9-b62d-4c52-8b13-534789dbf314.jpg,KE_sugar,126,267,882,38
KE_sugar_eab07d19-571c-451b-aa7d-508b69d11d7a.jpg,KE_sugar,94,22,175,3
KE_sugar_f965ba83-e7bf-4bca-a27e-a9ee2ef35fe1.jpg,KE_sugar,73,67,238,19
KE_sugar_ff421ea6-20ba-40b2-8f1d-3a251f92f579.jpg,KE_sugar,90,395,1311,34
KE_sugar_ee6ebbc0-2f87-467e-b082-97e072110521.jpg,KE_sugar,35,80,380,3
KE_sugar_f1fb0972-5e85-4bc7-b468-4eff34de2571.jpg,KE_sugar,12,2,60,2
KE_sugar_62d93af3-4b06-4f9e-9dc8-161fbc6bc63a.jpg,KE_sugar,187,144,241,60
KE_sugar_9c4bc0d1-e72a-4de1-adf6-bae8a881e548.jpg,KE_sugar,29,240,836,4
KE_sugar_51f9dfa3-f249-4912-9e45-dd741be28621.jpg,KE_sugar,259,267,1289,50
KE_sugar_f6f376c4-d38e-4ad3-80c6-b0b4ef2764cc.jpg,KE_sugar,25,8,53,4
KE_sugar_fed3710d-b785-4d61-b4e4-3bf611ebdc30.jpg,KE_sugar,34,230,956,4
KE_sugar_0c718d30-93e0-4d4c-9968-f8073c99541e.jpg,KE_sugar,160,145,619,43
KE_sugar_b6165ffb-8b16-415e-a5c6-57ca0e3ae64b.jpg,KE_sugar,38,94,574,2
KE_sugar_feef6ee1-e67f-4a34-9cb5-3e26e2005d31.jpg,KE_sugar,134,178,711,15
KE_sugar_980d4950-153d-421b-be85-2b6c3a337fe3.jpg,KE_sugar,89,36,152,29
KE_sugar_29054985-d4ac-4237-bbab-cf40f25e2551.jpg,KE_sugar,157,69,208,25
KE_sugar_bb20b0aa-e974-4937-bb00-452e09fa226c.jpg,KE_sugar,48,322,1006,10
KE_sugar_1425351c-a66d-4597-8159-f39ae8307f61.jpg,KE_sugar,307,662,2009,70
KE_sugar_a8077435-12ed-4536-b8f0-adb7e15525a8.jpg,KE_sugar,204,185,672,42
KE_sugar_bb8aeb80-daec-4b26-b458-fe0236c44e51.jpg,KE_sugar,73,74,393,28
KE_sugar_1c4345b4-2117-47ae-b2a7-c054c9a845a1.jpg,KE_sugar,79,62,219,12
KE_sugar_6db74e78-9ec7-4b2f-8ea6-468bf89f115c.jpg,KE_sugar,83,66,493,8
KE_sugar_e05cd7e2-3381-4cb9-99e8-8168ea2d1a98.jpg,KE_sugar,184,199,1074,11
KE_sugar_7af64c79-d72f-4b95-ada6-4e2a50f7fb64.jpg,KE_sugar,116,692,1758,14
KE_sugar_09cfc921-e9bf-48d2-9067-dfed5087578c.jpg,KE_sugar,58,100,465,18
KE_sugar_c74cfcbf-61c0-4864-b21b-64c51d7dd5a9.jpg,KE_sugar,174,179,846,14
KE_sugar_892b7f9d-75c1-4451-9ba0-86cc15d304cc.jpg,KE_sugar,57,64,528,12
KE_sugar_657a6c06-b84a-4068-aa5b-53415a23a5a0.jpg,KE_sugar,126,84,535,19
KE_sugar_d9043225-5092-4d75-8b64-4ce405c71a0c.jpg,KE_sugar,79,46,207,13
KE_sugar_cf0c7df7-9db1-4690-a671-0a5ff630153f.jpg,KE_sugar,83,60,144,30
KE_sugar_c0ecd113-9281-44bb-842d-e899959bbc41.jpg,KE_sugar,72,29,186,12
KE_sugar_e966730c-7a30-4f2f-b5b9-ef579f1e61e2.jpg,KE_sugar,105,155,682,13
KE_sugar_a4aa1f53-f3f3-48cd-9ea7-5f039f3a2277.jpg,KE_sugar,69,243,811,14
KE_sugar_bad38305-f4f7-4645-b11b-7c987eedfcdb.jpg,KE_sugar,941,342,1277,62
KE_sugar_af0be71b-7293-437a-8848-84357bd8dd9c.jpg,KE_sugar,74,29,151,10
KE_sugar_262d385a-2e6a-413d-8535-04f5cd533eed.jpg,KE_sugar,264,94,441,36
KE_sugar_543294b3-23bf-4a59-912f-144bc635ea43.jpg,KE_sugar,41,82,477,11
KE_sugar_893bfa38-0049-4cca-b81d-fa92e91aa0fb.jpg,KE_sugar,111,127,437,29
KE_sugar_ae1861ea-625a-4ad6-a35d-81e38a0dbdd4.jpg,KE_sugar,44,78,307,3
KE_sugar_d39f1287-6207-4392-8111-40c4616add92.jpg,KE_sugar,159,49,229,28
KE_sugar_acce49de-c9fe-46bd-8a8f-d8c4f24a285a.jpg,KE_sugar,83,204,899,13
KE_sugar_6ddff847-733e-4132-8798-f396f05649ff.jpg,KE_sugar,502,379,793,133
KE_sugar_9bbed5b9-bd29-4964-8a79-f2fa8bb31720.jpg,KE_sugar,62,29,294,1
KE_sugar_93058541-859d-41d4-b64a-6af4e037782b.jpg,KE_sugar,243,386,1319,68
KE_sugar_7704f4e0-a8d6-448c-bec3-85bc48e678ba.jpg,KE_sugar,299,278,1306,62
KE_sugar_ca130156-1aed-4d3e-8ef1-b6aac677fe93.jpg,KE_sugar,74,66,294,45
KE_sugar_8fd83e40-d649-46ef-9a12-b714fdfc9ce0.jpg,KE_sugar,102,89,250,19
KE_sugar_f8f7e387-761f-4a95-ba41-e5927fd6a543.jpg,KE_sugar,157,174,514,32
KE_sugar_51fba656-4f3c-489e-8359-315ad84a9cfe.jpg,KE_sugar,80,300,1110,12
KE_sugar_df213b4c-965d-49be-9b06-51543b366b50.jpg,KE_sugar,45,22,126,7
KE_sugar_92827fa7-ac02-4e10-a181-b261b011ee56.jpg,KE_sugar,79,27,180,0
KE_sugar_d2a6740f-ddb3-4255-89bf-a442a25c92f5.jpg,KE_sugar,29,19,169,11
KE_sugar_a6b2bf49-f4a8-455d-ae00-1cf81183fffe.jpg,KE_sugar,218,515,1704,50
KE_sugar_abf422d1-77d4-4f6f-88ca-a6bb95de34ea.jpg,KE_sugar,145,70,302,24
KE_sugar_5d49a3ff-fead-4a0e-b724-cb188e72f1b6.jpg,KE_sugar,133,73,222,29
KE_sugar_293866fa-b85e-4375-87a1-9e5dab9957b2.jpg,KE_sugar,57,138,798,14
KE_sugar_85d36ee7-0db4-4f65-8c80-bcfaaf0c1984.jpg,KE_sugar,37,47,204,10
KE_sugar_627a4b46-4b4d-4cb9-aa92-482937a7a0f8.jpg,KE_sugar,18,12,89,1
KE_sugar_5d61593b-73b3-4112-8549-c796bacf81d1.jpg,KE_sugar,78,75,403,23
KE_sugar_34d92a01-857f-420b-abac-9d67e30a0371.jpg,KE_sugar,36,53,401,4
KE_sugar_0e70e4a4-5651-4b1c-a15b-0d6fdc2d96f6.jpg,KE_sugar,49,69,494,14
KE_sugar_bb7ea99f-77f6-405f-b815-4aa969930bb5.jpg,KE_sugar,131,167,753,55
KE_sugar_2eea4996-75d8-406e-8429-908e884146fb.jpg,KE_sugar,71,79,320,17
KE_sugar_989cd656-9c37-4df7-ac4f-a9449a05ddf8.jpg,KE_sugar,75,83,365,17
KE_sugar_e9eedc48-3c57-4508-9c26-3dd8dc2abf6f.jpg,KE_sugar,40,102,443,4
KE_sugar_6b9a1134-ba7c-44d9-aa80-7e0e44947b0b.jpg,KE_sugar,32,42,262,6
KE_sugar_b5c870a7-35f4-402e-945c-fe59be675e85.jpg,KE_sugar,108,90,560,17
KE_sugar_4a1bc5b8-3ecf-4d8f-9226-acb5d53f12d3.jpg,KE_sugar,35,164,794,7
KE_sugar_9aab0093-0859-4e97-97f7-21af946031bc.jpg,KE_sugar,90,146,715,11
KE_sugar_99bfbe43-a593-40c3-84a9-2a3f64123483.jpg,KE_sugar,101,54,403,9
KE_sugar_d7234fe8-414f-4476-a5a6-92efbb13040f.jpg,KE_sugar,139,363,1366,13
KE_sugar_8d27c361-d6ad-4d01-9e83-3bacbc2ac3dc.jpg,KE_sugar,389,234,850,84
KE_sugar_d5db71b9-1ec5-4d2b-a90e-fdba96ea52d2.jpg,KE_sugar,26,33,277,4
KE_sugar_dc739442-5d3a-4ff0-941e-aba5e854af82.jpg,KE_sugar,121,47,246,39
KE_sugar_b2fb5f84-8a5e-4c5b-aa98-63de97788b28.jpg,KE_sugar,25,7,119,5
KE_sugar_b91479c3-475d-4bba-b550-0e37091c6cbe.jpg,KE_sugar,57,43,172,25
KE_sugar_30049142-52f0-485b-9004-19492982e45c.jpg,KE_sugar,27,129,703,0
KE_sugar_fd5a646f-a6b2-46f3-af66-febbddc449dd.jpg,KE_sugar,96,94,329,16
KE_sugar_db8dbfab-b150-4352-b853-02a8d0b2063d.jpg,KE_sugar,75,49,220,15
KE_sugar_9d19e302-48fa-46c7-857e-b397f7117808.jpg,KE_sugar,585,449,1460,82
KE_sugar_ab99dc1f-ea45-458c-9a93-65e967d832c5.jpg,KE_sugar,298,273,677,69
KE_sugar_cef711a8-3123-4d3b-9aa0-4087bf0bbb52.jpg,KE_sugar,29,30,129,3
KE_sugar_a3f6b18d-e838-4d11-a8f7-c37fcfaae487.jpg,KE_sugar,34,45,179,11
KE_sugar_5e58e718-6089-493f-a406-d31aa0fe9075.jpg,KE_sugar,62,43,242,26
KE_sugar_577f6e37-51b4-4475-8dde-21fc30bba9ac.jpg,KE_sugar,108,147,759,22
KE_sugar_f7fb8775-3896-4c34-86c3-f5bf07fa567f.jpg,KE_sugar,105,42,128,11
KE_sugar_b0b476bf-b717-4124-9f14-88a991f289ef.jpg,KE_sugar,75,86,318,17
KE_sugar_f58213da-a25a-4022-9ae3-e9b65d93e9d7.jpg,KE_sugar,105,51,168,18
KE_sugar_c6253daa-3b9c-4f99-a78b-cf94a41ba6a0.jpg,KE_sugar,797,268,1061,39
KE_sugar_d3d33a39-5dd8-4493-85b1-fc2375a7f781.jpg,KE_sugar,31,31,148,12
KE_sugar_18e75a44-fd46-495b-8129-9032c8ad3e90.jpg,KE_sugar,34,78,499,2
KE_sugar_ca5fd40a-6fd7-4994-a6b0-802315b88aae.jpg,KE_sugar,90,64,502,9
KE_sugar_832edd69-e6d2-4246-ad76-8f926f47e565.jpg,KE_sugar,46,72,382,4
KE_sugar_0169c0e3-df8b-47b9-aec9-c30d79056e11.jpg,KE_sugar,33,15,86,6
KE_sugar_aa2a0567-98ed-46ec-8606-b20b29639915.jpg,KE_sugar,36,135,774,0
KE_sugar_bebfe292-b26f-423e-b7aa-2c8342c39903.jpg,KE_sugar,265,243,568,71
KE_sugar_3f4bac93-afa6-4bdc-8964-ccdecc7ab9be.jpg,KE_sugar,22,25,263,3
KE_sugar_5ea0d39f-5e8d-4676-a008-b27130c1d5e9.jpg,KE_sugar,158,108,620,53
KE_sugar_85911d6c-bd3e-4e01-9f5b-d4ae8f6eae6d.jpg,KE_sugar,165,188,753,15
KE_sugar_7d9fce17-4e0e-4b97-8ef4-3aeaa5ade2f2.jpg,KE_sugar,77,24,119,13
KE_sugar_9e2a5c6a-1fbf-478a-9f4c-483d79be5cf6.jpg,KE_sugar,205,397,1267,21
KE_sugar_9f7035d8-9cba-4118-a48c-dd082f9ff2a6.jpg,KE_sugar,161,145,661,27
KE_sugar_dffc3441-e5da-4e76-a2d0-8e00c907d55f.jpg,KE_sugar,227,277,844,34
KE_sugar_22232fd2-24cd-4cc4-b5ce-987360a295f3.jpg,KE_sugar,109,72,228,31
KE_sugar_e05a45d1-c29f-4e5d-92c4-bd06a088b1b9.jpg,KE_sugar,63,52,172,12
KE_sugar_e950aafa-4252-483e-85a8-b586bd6d0fec.jpg,KE_sugar,83,36,195,17
KE_sugar_0dfd7aca-66c9-4137-ba37-a1b7877e1a79.jpg,KE_sugar,188,115,452,44
KE_sugar_55991718-83db-4eb8-b898-0a7ce135aa63.jpg,KE_sugar,101,89,336,26
KE_sugar_f2ca3680-f662-4e57-8b62-6c06a69564cc.jpg,KE_sugar,71,55,311,12
KE_sugar_20d14f2f-4e0c-4b70-ad94-2d38e5097f00.jpg,KE_sugar,60,62,333,18
KE_sugar_f833c4ab-d320-46cf-b665-e7a5b30daa9c.jpg,KE_sugar,56,110,590,8
KE_sugar_741533b5-01ab-4b2e-bd86-a24567c8ad4a.jpg,KE_sugar,118,68,256,49
KE_sugar_893222f0-7903-471f-8057-dcfd47fc67c6.jpg,KE_sugar,114,119,472,15
KE_sugar_9ef61dfe-c95d-4ab8-bf49-3ac1b0eee82d.jpg,KE_sugar,73,22,122,14
KE_sugar_013e74e2-2d23-4127-a1d4-2c95cb0dfeba.jpg,KE_sugar,48,62,438,4
KE_sugar_908b1d36-ed36-4d21-b694-99a349107cac.jpg,KE_sugar,77,171,558,4
KE_sugar_87d53d1c-7445-44a5-aa4e-f2c5442c054a.jpg,KE_sugar,166,469,1592,27
KE_sugar_782ce664-407d-46ca-84ae-c181b93fb0a1.jpg,KE_sugar,217,158,757,36
KE_sugar_6d531b16-283d-43b3-9b53-269a99d8360a.jpg,KE_sugar,82,119,654,7
KE_sugar_be57375c-0802-4835-b7af-901fa91bd699.jpg,KE_sugar,532,423,1204,99
KE_sugar_d5428a49-48cd-4b72-bef5-567e3a71aed1.jpg,KE_sugar,193,531,1697,57
KE_sugar_f74b4b60-71be-4cbb-b1d0-3765d144f99f.jpg,KE_sugar,101,25,124,42
KE_sugar_33f13116-4e64-46b6-90fc-6f0395c15099.jpg,KE_sugar,252,652,1668,50
KE_sugar_92adda03-d7fb-439a-ac86-b90976d3fdcc.jpg,KE_sugar,32,32,228,4
KE_sugar_7cb7675f-8549-4d15-abed-5134fa9b8bae.jpg,KE_sugar,84,68,238,24
KE_sugar_87ca45ff-9d56-4ba6-9a5f-460a8cb446e2.jpg,KE_sugar,109,89,438,38
KE_sugar_85c10876-cd1d-452f-ab96-3104c1e3fb73.jpg,KE_sugar,13,114,612,2
KE_sugar_678801d0-bc82-43e6-81f9-7f93ea33778c.jpg,KE_sugar,109,58,354,21
KE_sugar_deec5708-5b28-45f9-b2b6-04f505318cac.jpg,KE_sugar,119,174,647,31
KE_sugar_9e62e355-f5be-48fc-bbbc-688731be6c64.jpg,KE_sugar,43,312,979,2
KE_sugar_34174073-313f-49d0-93c6-1fff7888d9f9.jpg,KE_sugar,841,482,1221,126
KE_sugar_48e445b9-8259-4a13-bc3e-1fcbfa004eb5.jpg,KE_sugar,61,59,279,10
KE_sugar_96cad13e-f75e-4d87-b117-508d5cf72307.jpg,KE_sugar,90,77,271,18
KE_sugar_0cefa872-6957-4a20-b976-e77505d226bd.jpg,KE_sugar,31,27,203,12
KE_sugar_847f6cd5-fdbd-429f-b1f0-888699eb2685.jpg,KE_sugar,153,116,238,13
KE_sugar_cbe769bb-7464-4d08-a925-4b93ce06ac35.jpg,KE_sugar,165,196,619,42
KE_sugar_38251004-2ef3-4633-9917-c8f55f608ba2.jpg,KE_sugar,67,51,307,27
KE_sugar_8f8eb139-dfb6-41e4-8d3a-c6c73aab2ca9.jpg,KE_sugar,22,119,607,1
KE_sugar_8ff37d52-8954-4bc4-825d-b84f9a54e8ba.jpg,KE_sugar,187,153,625,45
KE_sugar_0f6aad24-a81e-4af0-b832-c56a4071f172.jpg,KE_sugar,45,26,108,3
KE_sugar_da894d17-dda4-41e9-a9a6-15d86c239696.jpg,KE_sugar,180,215,950,11
KE_sugar_d0cefe2e-5b53-4171-ad98-55b86b33654f.jpg,KE_sugar,56,19,78,5
KE_sugar_5e74739b-cfc5-4b3a-8cff-c14c43ebca6d.jpg,KE_sugar,54,28,103,7
KE_sugar_546fd4c3-4b15-489e-b7ef-77144fd0ad4b.jpg,KE_sugar,91,36,172,12
KE_sugar_50698af2-99d7-482e-a600-c36e362762a8.jpg,KE_sugar,142,179,847,19
KE_sugar_c1b7bacc-3563-473c-88a7-ac0732d93f29.jpg,KE_sugar,72,121,475,16
KE_sugar_436e621e-01fc-42b7-91c8-b255f4237118.jpg,KE_sugar,20,43,251,5
SU_bould_d5eebb5d-00ed-40f7-8bdb-f6a17b34b3f8.jpg,SU_bould,154,53,283,30
SU_bould_7f66ea06-e5cb-46d5-b960-358de842fe84.jpg,SU_bould,387,259,679,103
SU_bould_eaa2bab3-7893-4e24-8f4b-1988faf1ac12.jpg,SU_bould,512,284,762,92
SU_bould_dca79110-99ec-4f92-b51b-dd77bab153b6.jpg,SU_bould,128,79,297,59
SU_bould_9933422e-fdc4-497e-be14-d5973058d1a2.jpg,SU_bould,110,23,108,20
SU_bould_886b669c-c194-43ad-9566-59c29c051992.jpg,SU_bould,56,32,134,21
SU_bould_f1e4d015-729f-4ed5-bce0-698c2407e92d.jpg,SU_bould,58,7,97,10
SU_bould_a9344b7c-c357-45ad-a717-ed1485d669d8.jpg,SU_bould,48,28,100,17
SU_bould_6e1346e7-996b-4af7-8ba4-295eaacf8942.jpg,SU_bould,348,252,633,51
SU_bould_c97618a3-9f61-4c27-bf9e-742560bbf916.jpg,SU_bould,264,146,338,39
SU_bould_a4d4b4f7-12a8-46d9-8e02-622a62d6cce6.jpg,SU_bould,78,44,175,28
SU_bould_a64a5bd4-6099-48a8-82ec-fc7d97f79050.jpg,SU_bould,346,250,922,104
SU_bould_a5735e64-8d30-498a-a735-c3bd89de7ddf.jpg,SU_bould,38,8,41,5
SU_bould_45e0a0fe-a5be-456e-9cf7-b186311d8e8a.jpg,SU_bould,108,72,321,27
SU_bould_853ac047-3eef-4d4c-83a5-568537e01815.jpg,SU_bould,89,22,176,16
SU_bould_34c6e595-9bf6-4a5e-834a-50329dc48deb.jpg,SU_bould,42,7,53,13
SU_bould_f833a2e2-e9bb-4053-b0ff-d601b7f1e859.jpg,SU_bould,84,47,196,17
